Effective Date,Meter Category,Meter Subcategory,Region,Name,Resource ID,Tags,Included Quantities,Minimum Value,AUD,CAD,CHF,DKK,EUR,GBP,INR,JPY,KRW,NOK,NZD,RUB,SEK,TWD,USD
9/1/2017,Virtual Machines,A3 VM (Windows),BR South,Compute Hours,d0bfd1e0-05e8-4ef9-8648-9b91fd3a109f,,0,0,0.4763638,0.4547466,0.3377594,2.3537316,0.3153942,0.278745566,24.7199975,38.148,448.8,3.0346734,0.5584194,23.375,2.9438288,11.604285,0.374
9/1/2017,Storage,Tables,Azure Stack,Storage Admin,daa83056-2903-4286-826b-564f3037bf61,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2017,Virtual Machines,Standard_H16m VM (Windows),US South Central,Compute Hours,702248f2-87a3-41fd-bb1b-996d11587a54,,0,0,4.667282595,4.455483165,3.309274485,23.06122029,3.090146355,2.73107303415,242.1997936875,373.7637,4397.22,29.732902335,5.471240985,229.021875,28.84283172,113.695619625,3.66435
9/1/2017,Cloud Services,Standard_D12_v2 Cloud Services,EU West,Compute Hours,64cabb4c-1cdc-45a7-b682-8c5e0febbb51,,0,0,0.74702505,0.71312535,0.52966815,3.6910791,0.49459545,0.4371237285,38.765450625,59.823,703.8,4.75891965,0.87570315,36.65625,4.6164588,18.19762875,0.5865
9/1/2017,Cloud Services,Standard_A8m_v2 Cloud Services,US West 2,Compute Hours,39706f5b-224c-4dda-a804-fa6e733b15b6,,0,0,0.71671099,0.68418693,0.50817437,3.54129618,0.47452491,0.4193853743,37.192359875,57.3954,675.24,4.56580407,0.84016737,35.16875,4.42912424,17.45917425,0.5627
9/1/2017,Virtual Machines,Standard_G3 VM (Windows),JA East,Compute Hours,4827bbe1-8b55-48b3-88ee-4e56277e47e3,,0,0,2.7715712,2.6457984,1.9651456,13.6944384,1.8350208,1.621792384,143.82544,221.952,2611.2,17.6562816,3.2489856,136,17.1277312,67.51584,2.176
9/1/2017,Virtual Machines,Standard_A2m_v2 VM,USGov,Compute Hours,ea44764b-1efb-4201-91cd-176a0c7b7036,,0,0,0.19054552,0.18189864,0.13510376,0.94149264,0.12615768,0.1114982264,9.887999,15.2592,179.52,1.21386936,0.22336776,9.35,1.17753152,4.641714,0.1496
9/1/2017,Virtual Machines,A1 VM,US Gov AZ,Compute Hours,e7bdb359-841a-4081-93b5-e479f382d5a6,,0,0,0.059545475,0.056843325,0.042219925,0.29421645,0.039424275,0.03484319575,3.0899996875,4.7685,56.1,0.379334175,0.069802425,2.921875,0.3679786,1.450535625,0.04675
9/1/2017,Cloud Services,A5 Cloud Services,EU North,Compute Hours,a3993af2-fbc8-4106-a255-8e61cf37c106,,0,0,0.37892575,0.36173025,0.26867225,1.8722865,0.25088175,0.2217294275,19.663634375,30.345,357,2.41394475,0.44419725,18.59375,2.341682,9.23068125,0.2975
9/1/2017,Data Management,,AU Southeast,Standard IO - Cool Block Blob Data Write (GB),68c289e1-85e6-462a-bd59-aa359fe314f8,,0,0,0.0027066125,0.0025837875,0.0019190875,0.013373475,0.0017920125,0.001583781625,0.14045453125,0.21675,2.55,0.0172424625,0.0031728375,0.1328125,0.0167263,0.0659334375,0.002125
9/1/2017,Virtual Machines,Standard_D2_v2 VM_Promo (Windows),US East,Compute Hours,a654218d-195d-4d64-9bc9-8b0aa3fa10ee,,0,0,0.20786784,0.19843488,0.14738592,1.02708288,0.13762656,0.1216344288,10.786908,16.6464,195.84,1.32422112,0.24367392,10.2,1.28457984,5.063688,0.1632
9/1/2017,Storage,Read-Access Geo Redundant,CA East,Standard IO - Table (GB),dea7a453-5935-40f1-886f-55f6e9966d21,,0,0,0.14290914,0.13642398,0.10132782,0.70611948,0.09461826,0.0836236698,7.41599925,11.4444,134.64,0.91040202,0.16752582,7.0125,0.88314864,3.4812855,0.1122
9/1/2017,Storage,Read-Access Geo Redundant,CA East,Standard IO - Table (GB),dea7a453-5935-40f1-886f-55f6e9966d21,,0,1024,0.11909095,0.11368665,0.08443985,0.5884329,0.07884855,0.0696863915,6.179999375,9.537,112.2,0.75866835,0.13960485,5.84375,0.7359572,2.90107125,0.0935
9/1/2017,Storage,Read-Access Geo Redundant,CA East,Standard IO - Table (GB),dea7a453-5935-40f1-886f-55f6e9966d21,,0,51200,0.107181855,0.102317985,0.075995865,0.52958961,0.070963695,0.06271775235,5.5619994375,8.5833,100.98,0.682801515,0.125644365,5.259375,0.66236148,2.610964125,0.08415
9/1/2017,Storage,Read-Access Geo Redundant,CA East,Standard IO - Table (GB),dea7a453-5935-40f1-886f-55f6e9966d21,,0,512000,0.09527276,0.09094932,0.06755188,0.47074632,0.06307884,0.0557491132,4.9439995,7.6296,89.76,0.60693468,0.11168388,4.675,0.58876576,2.320857,0.0748
9/1/2017,Storage,Read-Access Geo Redundant,CA East,Standard IO - Table (GB),dea7a453-5935-40f1-886f-55f6e9966d21,,0,1024000,0.0893182125,0.0852649875,0.0633298875,0.441324675,0.0591364125,0.052264793625,4.63499953125,7.15275,84.15,0.5690012625,0.1047036375,4.3828125,0.5519679,2.1758034375,0.070125
9/1/2017,Storage,Read-Access Geo Redundant,CA East,Standard IO - Table (GB),dea7a453-5935-40f1-886f-55f6e9966d21,,0,5120000,0.083363665,0.079580655,0.059107895,0.41190303,0.055193985,0.04878047405,4.3259995625,6.6759,78.54,0.531067845,0.097723395,4.090625,0.51517004,2.030749875,0.06545
9/1/2017,Identity,Active Directory Domain Services,,S3 Domain Services (Hours),5d561e5b-2d35-48d1-8aca-93b3bf7d7709,,0,0,1.732232,1.653624,1.228216,8.559024,1.146888,1.01362024,89.8909,138.72,1632,11.035176,2.030616,85,10.704832,42.1974,1.36
9/1/2017,Cloud Services,Standard_G1 Cloud Services,CA Central,Compute Hours,8ce2780e-f219-4d9f-87aa-330a39b70b2f,,0,0,0.79249614,0.75653298,0.56190882,3.91575348,0.52470126,0.4637312598,41.12508675,63.4644,746.64,5.04859302,0.92900682,38.8875,4.89746064,19.3053105,0.6222
9/1/2017,Azure App Service,,IN West,Basic Large Azure App Service Hours,c4f76db7-2378-4094-8fe0-eef9bafb0c02,,0,0,0.35727285,0.34105995,0.25331955,1.7652987,0.23654565,0.2090591745,18.539998125,28.611,336.6,2.27600505,0.41881455,17.53125,2.2078716,8.70321375,0.2805
9/1/2017,Data Services,SQL Database,UK West,Standard S0 Secondary Active Geo Database Days,01941ad2-4d1e-4220-b442-6e505439d6e6,,0,0,0.655000225,0.625276575,0.464419175,3.23638095,0.433667025,0.38327515325,33.9899965625,52.4535,617.1,4.172675925,0.767826675,32.140625,4.0477646,15.955891875,0.51425
9/1/2017,Data Services,SQL Database,IN West,Standard S4 Secondary Database Days,ccadb643-1115-4c92-a49d-026d42d34979,,0,0,8.989417964,8.581481748,6.373826932,44.417055048,5.951775276,5.26018223548,466.48882555,719.88744,8469.264,57.267045852,10.537881732,441.1075,55.552725664,218.9834073,7.05772
9/1/2017,Virtual Machines,SQL Server Standard (8 core),,Compute Hours,734b802a-0a4e-490c-98dd-a4ca285d835b,,0,0,0.866116,0.826812,0.614108,4.279512,0.573444,0.50681012,44.94545,69.36,816,5.517588,1.015308,42.5,5.352416,21.0987,0.68
9/1/2017,Cloud Services,Standard_D15_v2 Cloud Services Low Priority,,Compute Hours,3f0006a6-cd07-492f-8b8a-7eeb6f07ba14,,0,0,1.05233094,1.00457658,0.74614122,5.19960708,0.69673446,0.6157742958,54.60872175,84.2724,991.44,6.70386942,1.23359922,51.6375,6.50318544,25.6349205,0.8262
9/1/2017,Data Services,SQL Database,CA East,Premium Elastic Database Existence,91fa5b91-a5c5-4e72-af7c-461c8e0aaaf1,,0,0,0.4801530575,0.4583639025,0.3404461225,2.372454465,0.3179030175,0.280962860275,24.91663384375,38.45145,452.37,3.0588128475,0.5628613725,23.5609375,2.96724562,11.6965918125,0.376975
9/1/2017,Cloud Services,Standard_D2_v2 Cloud Services,IN South,Compute Hours,cc18e51b-0840-4519-820c-f12e41ed62fc,,0,0,0.31396705,0.29971935,0.22261415,1.5513231,0.20787345,0.1837186685,16.292725625,25.143,295.8,2.00012565,0.36804915,15.40625,1.9402508,7.64827875,0.2465
9/1/2017,Data Services,SQL Database,IN South,Prem PRS1 Sec Geo DB Days,bdc738da-6042-4f2d-b153-7502724012a8,,0,0,3.166736625,3.023031375,2.245332375,15.64696575,2.096654625,1.85302450125,164.3318015625,253.5975,2983.5,20.173681125,3.712219875,155.390625,19.569771,77.142121875,2.48625
9/1/2017,Virtual Machines,Standard_H16mr VM (Windows),US South Central,Compute Hours,87b3ed97-63d0-4fda-8f6e-02dddfada17e,,0,0,5.13390259,4.90092813,3.64012517,25.36680738,3.39908931,3.0041169863,266.414154875,411.1314,4836.84,32.70550287,6.01823817,251.91875,31.72644584,125.06254425,4.0307
9/1/2017,Virtual Machines,Standard_D13_v2 VM,US West Central,Compute Hours,615e360d-a02a-4fc2-af18-ee807025ed92,,0,0,0.719958925,0.687287475,0.510477275,3.55734435,0.476675325,0.42128591225,37.3609053125,57.6555,678.3,4.586495025,0.843974775,35.328125,4.4491958,17.538294375,0.56525
9/1/2017,Virtual Machines,Standard_D15_v2 VM (Windows),IN South,Compute Hours,a118854d-af9d-470a-9441-a50253580cb4,,0,0,3.047645675,2.909344725,2.160892525,15.05853285,2.017806075,1.78333810975,158.1518021875,244.0605,2871.3,19.415012775,3.572615025,149.546875,18.8338138,74.241050625,2.39275
9/1/2017,Virtual Machines,Standard_D11_v2 VM (Windows),CA Central,Compute Hours,02ef3dbe-1b98-4ee0-81bb-6133f5b3ad51,,0,0,0.3897522,0.3720654,0.2763486,1.9257804,0.2580498,0.228064554,20.2254525,31.212,367.2,2.4829146,0.4568886,19.125,2.4085872,9.494415,0.306
9/1/2017,Virtual Machines,Standard_G4 VM,US Gov AZ,Compute Hours,a3369302-6e2f-4750-9097-8c7f323f58c7,,0,0,5.9545475,5.6843325,4.2219925,29.421645,3.9424275,3.484319575,308.99996875,476.85,5610,37.9334175,6.9802425,292.1875,36.79786,145.0535625,4.675
9/1/2017,Virtual Machines,A4 VM,US Central,Compute Hours,d73422d8-e396-473c-820d-5ae98fedb5e7,,0,0,0.5196696,0.4960872,0.3684648,2.5677072,0.3440664,0.304086072,26.96727,41.616,489.6,3.3105528,0.6091848,25.5,3.2114496,12.65922,0.408
9/1/2017,Networking,WAF Application Gateway (Large),IN West,Application Gateway Hours,79625d48-870c-4d03-b71f-a1af3899553a,,0,0,0.5432279552,0.5185764864,0.3851685376,2.6841099264,0.3596640768,0.317871307264,28.18978624,43.502592,511.7952,3.4606311936,0.6368011776,26.656,3.3570353152,13.23310464,0.426496
9/1/2017,Cache,Azure Redis Cache,KR Central,Standard C4 (Hours),67fff3ed-5409-4dea-a241-94e6e721c384,,0,0,0.891016835,0.850582845,0.631763605,4.40254797,0.589930515,0.52138091095,46.2376316875,71.3541,839.46,5.676218655,1.044498105,43.721875,5.50629796,21.705287625,0.69955
9/1/2017,Business Analytics,A2 HDInsight (Non-Windows),BR South,Compute Hours,f8bef3d3-dad8-4a4f-866a-e8d47ada2509,,0,0,0.211115775,0.201535425,0.149688825,1.04313105,0.139776975,0.12353496675,10.9554534375,16.9065,198.9,1.344912075,0.247481325,10.359375,1.3046514,5.142808125,0.16575
9/1/2017,Storage,Locally Redundant,US West Central,Premium Storage - Page Blob/P50 (Units),8c0d0e25-e7ab-4a5e-9047-1f6558827777,,0,0,487.7965312,465.6605184,345.8656256,2410.2211584,322.9636608,285.435459584,25313.27744,39063.552,459571.2,3107.5055616,571.8214656,23936,3014.4806912,11882.78784,382.976
9/1/2017,Cloud Services,Standard_D12 Cloud Services,JA East,Compute Hours,8fe45687-5272-4a3e-8d4a-acc1141c5464,,0,0,0.771925885,0.736896195,0.547323755,3.81411507,0.511081965,0.45169451945,40.0576323125,61.8171,727.26,4.917550305,0.904893255,37.878125,4.77034076,18.804216375,0.60605
9/1/2017,Data Management,Geo Redundant,KR Central,Archive Block Blob Early Delete,72df997e-7974-42d9-a6e9-d400fa6f978f,,0,0,0.01217975625,0.01162704375,0.00863589375,0.0601806375,0.00806405625,0.0071270173125,0.632045390625,0.975375,11.475,0.07759108125,0.01427776875,0.59765625,0.07526835,0.29670046875,0.0095625
9/1/2017,Virtual Machines,A7 VM (Windows),US Central,Compute Hours,cf53500c-dc47-4772-a8f4-faf69566f6f3,,0,0,1.4290914,1.3642398,1.0132782,7.0611948,0.9461826,0.836236698,74.1599925,114.444,1346.4,9.1040202,1.6752582,70.125,8.8314864,34.812855,1.122
9/1/2017,Virtual Machines,Standard_NV12 VM,JA East,Compute Hours,35820a0f-beae-46bf-8c9e-4250a98487d1,,0,0,3.4428111,3.2865777,2.4410793,17.0110602,2.2794399,2.014570227,178.65816375,275.706,3243.6,21.9324123,4.0358493,168.9375,21.2758536,83.8673325,2.703
9/1/2017,Data Services,SQL Database,US Gov AZ,Basic Database Days,463816ab-1f1f-408b-a96f-09c2274b7439,,0,0,0.216529,0.206703,0.153527,1.069878,0.143361,0.12670253,11.2363625,17.34,204,1.379397,0.253827,10.625,1.338104,5.274675,0.17
9/1/2017,Data Services,SQL Database,JA West,Premium P4 Secondary Active Geo Database Days,aa773dd2-51ff-41b0-a06e-7f49a68c8699,,0,0,73.52242195,70.18600365,52.13009285,363.2770749,48.67822755,43.0218440615,3815.306886875,5887.797,69268.2,468.37425135,86.18695785,3607.71875,454.3532132,1791.01589625,57.7235
9/1/2017,Azure App Service,,EU North,Isolated Extra Large App Service Hours,e3c186b9-dd21-434d-a8df-644967f78677,,0,0,3.745085584,3.575135088,2.655402992,18.504609888,2.479571856,2.19144695888,194.3441258,299.91264,3528.384,23.858050512,4.390191792,183.77,23.143846784,91.2307788,2.94032
9/1/2017,Virtual Machines,Standard_D14_v2 VM,CA East,Compute Hours,b77aa88d-50a4-4936-9277-babc8774dda7,,0,0,1.583909635,1.512032445,1.123050005,7.82615757,1.048685715,0.92682900695,82.1939916875,126.8421,1492.26,10.090289055,1.856744505,77.721875,9.78823076,38.584247625,1.24355
9/1/2017,Virtual Machines,A7 VM,EU West,Compute Hours,7182cc47-b654-42be-bb55-b882b04cf83c,,0,0,1.1692566,1.1161962,0.8290458,5.7773412,0.7741494,0.684193662,60.6763575,93.636,1101.6,7.4487438,1.3706658,57.375,7.2257616,28.483245,0.918
9/1/2017,Data Management,Geo Redundant,AP Southeast,"Standard IO - Cool Block Blob Write Operations (in 10,000s)",9670348a-c726-4402-b54b-f931ffb56b1e,,0,0,0.216529,0.206703,0.153527,1.069878,0.143361,0.12670253,11.2363625,17.34,204,1.379397,0.253827,10.625,1.338104,5.274675,0.17
9/1/2017,Storage,Geo Redundant,UK South,Standard IO - Table/ Queue (GB),54929499-594e-464d-ae7a-620f1460c1bf,,0,0,0.128834755,0.122988285,0.091348565,0.63657741,0.085299795,0.07538800535,6.6856356875,10.3173,121.38,0.820741215,0.151027065,6.321875,0.79617188,3.138431625,0.10115
9/1/2017,Storage,Geo Redundant,UK South,Standard IO - Table/ Queue (GB),54929499-594e-464d-ae7a-620f1460c1bf,,0,1024,0.1082645,0.1033515,0.0767635,0.534939,0.0716805,0.063351265,5.61818125,8.67,102,0.6896985,0.1269135,5.3125,0.669052,2.6373375,0.085
9/1/2017,Storage,Geo Redundant,UK South,Standard IO - Table/ Queue (GB),54929499-594e-464d-ae7a-620f1460c1bf,,0,51200,0.0947314375,0.0904325625,0.0671680625,0.468071625,0.0627204375,0.055432356875,4.91590859375,7.58625,89.25,0.6034861875,0.1110493125,4.6484375,0.5854205,2.3076703125,0.074375
9/1/2017,Storage,Geo Redundant,UK South,Standard IO - Table/ Queue (GB),54929499-594e-464d-ae7a-620f1460c1bf,,0,512000,0.08796490625,0.08397309375,0.06237034375,0.4346379375,0.05824040625,0.0514729028125,4.564772265625,7.044375,82.875,0.56038003125,0.10311721875,4.31640625,0.54360475,2.14283671875,0.0690625
9/1/2017,Storage,Geo Redundant,UK South,Standard IO - Table/ Queue (GB),54929499-594e-464d-ae7a-620f1460c1bf,,0,1024000,0.081198375,0.077513625,0.057572625,0.40120425,0.053760375,0.04751344875,4.2136359375,6.5025,76.5,0.517273875,0.095185125,3.984375,0.501789,1.978003125,0.06375
9/1/2017,Storage,Geo Redundant,UK South,Standard IO - Table/ Queue (GB),54929499-594e-464d-ae7a-620f1460c1bf,,0,5120000,0.07443184375,0.07105415625,0.05277490625,0.3677705625,0.04928034375,0.0435539946875,3.862499609375,5.960625,70.125,0.47416771875,0.08725303125,3.65234375,0.45997325,1.81316953125,0.0584375
9/1/2017,Virtual Machines,Standard_A4_v2 VM (Windows),JA West,Compute Hours,708bb9ce-e2d0-4851-91e7-956fea11381a,,0,0,0.386504265,0.368964855,0.274045695,1.90973223,0.255899385,0.22616401605,20.0569070625,30.9519,364.14,2.462223645,0.453081195,18.965625,2.38851564,9.415294875,0.30345
9/1/2017,Virtual Machines,Standard_D12_v2 VM_Promo,US Gov TX,Compute Hours,6b8943df-f2ca-4891-8816-080a1583947a,,0,0,0.345363755,0.329691285,0.244875565,1.70645541,0.228660795,0.20209053535,17.9219981875,27.6573,325.38,2.200138215,0.404854065,16.946875,2.13427588,8.413106625,0.27115
9/1/2017,Virtual Machines,Standard_A2m_v2 VM (Windows),IN South,Compute Hours,2508709b-ceef-4a6a-9284-d6fe6bbf48a1,,0,0,0.23601661,0.22530627,0.16734443,1.16616702,0.15626349,0.1381057577,12.247635125,18.9006,222.36,1.50354273,0.27667143,11.58125,1.45853336,5.74939575,0.1853
9/1/2017,Analysis Services,Tabular,US Gov AZ,Standard S0,53c43c83-8998-49a7-ae12-6f0e376c7b16,,0,0,0.87694245,0.83714715,0.62178435,4.3330059,0.58061205,0.5131452465,45.507268125,70.227,826.2,5.58655785,1.02799935,43.03125,5.4193212,21.36243375,0.6885
9/1/2017,Storage,Locally Redundant,AU Southeast,Standard Managed Disk/S20 (Units),32dfb5c4-4ec1-4719-b5da-8bbe186f0a74,,0,0,18.84668416,17.99142912,13.36299008,93.12218112,12.47814144,11.0281882112,978.012992,1509.2736,17756.16,120.06271488,22.09310208,924.8,116.46857216,459.107712,14.7968
9/1/2017,Virtual Machines,Standard_D4_v2 VM_Promo (Windows),CA East,Compute Hours,15d28ad9-7990-40ff-83d1-78693e42e8e9,,0,0,0.87910774,0.83921418,0.62331962,4.34370468,0.58204566,0.5144122718,45.61963175,70.4004,828.24,5.60035182,1.03053762,43.1375,5.43270224,21.4151805,0.6902
9/1/2017,Storage,Locally Redundant,UK South,Standard Managed Disk/S6 (Units),12f2dcbb-b14a-4c0d-90a5-5221356b06e5,,0,0,1.79069483,1.70943381,1.26966829,8.84789106,1.18559547,1.0478299231,92.924717875,143.4018,1687.08,11.40761319,2.09914929,87.86875,11.06612008,43.62156225,1.4059
9/1/2017,Virtual Machines,Standard_H8m VM Low Priority,,Compute Hours,3e7d4cde-bbd0-4263-b26c-568dffa6b152,,0,0,0.25333893,0.24184251,0.17962659,1.25175726,0.16773237,0.1482419601,13.146544125,20.2878,238.68,1.61389449,0.29697759,12.43125,1.56558168,6.17136975,0.1989
9/1/2017,Virtual Machines,Standard_F2 VM,CA Central,Compute Hours,78ce6262-3e65-4a91-a221-69ce6f81258e,,0,0,0.113677725,0.108519075,0.080601675,0.56168595,0.075264525,0.06651882825,5.8990903125,9.1035,107.1,0.724183425,0.133259175,5.578125,0.7025046,2.769204375,0.08925
9/1/2017,Business Analytics,A1 HDInsight,JA East,Compute Hours,94a9b997-b0ca-4055-b05f-4be3148d3ce7,,0,0,0.102851275,0.098183925,0.072925325,0.50819205,0.068096475,0.06018370175,5.3372721875,8.2365,96.9,0.655213575,0.120567825,5.046875,0.6355994,2.505470625,0.08075
9/1/2017,Cache,Azure Redis Cache,CA East,Premium P4 (Hours),0bc4d87d-34ce-48dd-befd-78e789a154e7,,0,0,5.76833256,5.50656792,4.08995928,28.50154992,3.81913704,3.3753553992,299.336697,461.9376,5434.56,36.74713608,6.76195128,283.05,35.64709056,140.517342,4.5288
9/1/2017,Virtual Machines,Standard_F4 VM (Windows),US West,Compute Hours,b9de203c-1a3c-4221-ac18-81a0406dd5b6,,0,0,0.468785285,0.447511995,0.332385955,2.31628587,0.310376565,0.27431097745,24.3267248125,37.5411,441.66,2.986394505,0.549535455,23.003125,2.89699516,11.419671375,0.36805
9/1/2017,Virtual Machines,Standard_D13_v2 VM (Windows),KR Central,Compute Hours,dac0713d-1fe7-4789-af01-1dd99c33fac1,,0,0,1.26236407,1.20507849,0.89506241,6.23738874,0.83579463,0.7386757499,65.507993375,101.0922,1189.32,8.04188451,1.47981141,61.94375,7.80114632,30.75135525,0.9911
9/1/2017,Data Services,SQL Database,UK West,Premium P4 Secondary Active Geo Database Days,8663c2cb-f022-4a88-8c54-559ecbbfc6e9,,0,0,81.198375,77.513625,57.572625,401.20425,53.760375,47.51344875,4213.6359375,6502.5,76500,517.273875,95.185125,3984.375,501.789,1978.003125,63.75
9/1/2017,App Services,Automation,,Automation DSC,da02f8be-997c-44a8-bb21-deb811177a5a,,0,0,6.49587,6.20109,4.60581,32.09634,4.30083,3.8010759,337.090875,520.2,6120,41.38191,7.61481,318.75,40.14312,158.24025,5.1
9/1/2017,Data Services,Azure Database for MySQL,CA Central,Standard Storage,a1b16a99-49ad-412a-9898-8c860593ad93,,0,0,0.08876173297,0.08473376079,0.06293532311,0.43857508854,0.05876797473,0.0519391681229,4.606122079625,7.1081862,83.62572,0.56545621221,0.10405130211,4.35550625,0.54852897272,2.16224752275,0.0696881
9/1/2017,Storage,Block Blob,Azure Stack,Storage Admin,8767aeb3-6909-4db2-9927-3f51e9a9085e,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2017,Cloud Services,Standard_E64_v3 Cloud Services Low Priority,,Compute Hours,8ca5ae9e-ee8c-4c17-a482-952c665cbd2b,,0,0,2.93829853,2.80495971,2.08336139,14.51824446,1.94540877,1.7193533321,152.477439125,235.3038,2768.28,18.71841729,3.44443239,144.18125,18.15807128,71.57733975,2.3069
9/1/2017,Data Management,Geo Redundant,US East 2,"Archive Block Blob Write Operations (in 10,000s)",8b13e5b3-c14e-458d-961f-c7e4496d83e5,,0,0,0.649587,0.620109,0.460581,3.209634,0.430083,0.38010759,33.7090875,52.02,612,4.138191,0.761481,31.875,4.014312,15.824025,0.51
9/1/2017,Cloud Services,A1 Cloud Services,EU West,Compute Hours,538045a5-7281-477c-b20d-112f92954a07,,0,0,0.0866116,0.0826812,0.0614108,0.4279512,0.0573444,0.050681012,4.494545,6.936,81.6,0.5517588,0.1015308,4.25,0.5352416,2.10987,0.068
9/1/2017,Virtual Machines,Standard_L8 VM (Windows),US Gov AZ,Compute Hours,d4d9b3ff-a607-4a4f-a124-62164176291c,,0,0,1.2125624,1.1575368,0.8597512,5.9913168,0.8028216,0.709534168,62.92363,97.104,1142.4,7.7246232,1.4214312,59.5,7.4933824,29.53818,0.952
9/1/2017,Cache,Azure Redis Cache,IN South,Premium P4 (Hours),20b2cac7-36fa-4c48-bf67-c4d43d7a9f40,,0,0,6.24902694,5.96544858,4.43078922,30.87667908,4.13739846,3.6566350158,324.28142175,500.4324,5887.44,39.80939742,7.32544722,306.6375,38.61768144,152.2271205,4.9062
9/1/2017,Data Services,SQL Database,,Standard S0 Database Days,a149966f-73b4-4e1d-b335-d2a572b1e6bd,,0,0,0.5238919155,0.5001179085,0.3714585765,2.588569821,0.3468619395,0.306556771335,27.18637906875,41.95413,493.578,3.3374510415,0.6141344265,25.7071875,3.237542628,12.7620761625,0.411315
9/1/2017,Storage,Read-Access Geo Redundant,CA Central,Standard IO - Block Blob (GB),1bac8c6e-3f6d-4514-9d57-022478c5a5da,,0,0,0.079249614,0.075653298,0.056190882,0.391575348,0.052470126,0.04637312598,4.112508675,6.34644,74.664,0.504859302,0.092900682,3.88875,0.489746064,1.93053105,0.06222
9/1/2017,Storage,Read-Access Geo Redundant,CA Central,Standard IO - Block Blob (GB),1bac8c6e-3f6d-4514-9d57-022478c5a5da,,0,1024,0.0778421755,0.0743097285,0.0551929565,0.384621141,0.0515382795,0.045549559535,4.03947231875,6.23373,73.338,0.4958932215,0.0912508065,3.8196875,0.481048388,1.8962456625,0.061115
9/1/2017,Storage,Read-Access Geo Redundant,CA Central,Standard IO - Block Blob (GB),1bac8c6e-3f6d-4514-9d57-022478c5a5da,,0,51200,0.0765430015,0.0730695105,0.0542717945,0.378201873,0.0506781135,0.044789344355,3.97205414375,6.12969,72.114,0.4876168395,0.0897278445,3.7559375,0.473019764,1.8645976125,0.060095
9/1/2017,Storage,Read-Access Geo Redundant,CA Central,Standard IO - Block Blob (GB),1bac8c6e-3f6d-4514-9d57-022478c5a5da,,0,512000,0.0752438275,0.0718292925,0.0533506325,0.371782605,0.0498179475,0.044029129175,3.90463596875,6.02565,70.89,0.4793404575,0.0882048825,3.6921875,0.46499114,1.8329495625,0.059075
9/1/2017,Storage,Read-Access Geo Redundant,CA Central,Standard IO - Block Blob (GB),1bac8c6e-3f6d-4514-9d57-022478c5a5da,,0,1024000,0.0739446535,0.0705890745,0.0524294705,0.365363337,0.0489577815,0.043268913995,3.83721779375,5.92161,69.666,0.4710640755,0.0866819205,3.6284375,0.456962516,1.8013015125,0.058055
9/1/2017,Storage,Read-Access Geo Redundant,CA Central,Standard IO - Block Blob (GB),1bac8c6e-3f6d-4514-9d57-022478c5a5da,,0,5120000,0.0739446535,0.0705890745,0.0524294705,0.365363337,0.0489577815,0.043268913995,3.83721779375,5.92161,69.666,0.4710640755,0.0866819205,3.6284375,0.456962516,1.8013015125,0.058055
9/1/2017,Virtual Machines,Standard_D1_v2 VM,CA Central,Compute Hours,36dd022a-c4b2-4f41-b568-4097435f21fb,,0,0,0.083363665,0.079580655,0.059107895,0.41190303,0.055193985,0.04878047405,4.3259995625,6.6759,78.54,0.531067845,0.097723395,4.090625,0.51517004,2.030749875,0.06545
9/1/2017,Virtual Machines,A4 VM (Windows),CA Central,Compute Hours,a4ed88a7-6d48-4f78-aada-01bb6ec88769,,0,0,0.884520965,0.844381755,0.627157795,4.37045163,0.585629685,0.51757983505,45.9005408125,70.8339,833.34,5.634836745,1.036883295,43.403125,5.46615484,21.547047375,0.69445
9/1/2017,Virtual Machines,Standard_D2_v2 VM (Windows),US North Central,Compute Hours,32749b8d-4029-43d7-9027-d917b1680607,,0,0,0.3031406,0.2893842,0.2149378,1.4978292,0.2007054,0.177383542,15.7309075,24.276,285.6,1.9311558,0.3553578,14.875,1.8733456,7.384545,0.238
9/1/2017,Storage,Locally Redundant,IN Central,Premium Storage - Page Blob/P40 (Units),fe642d7d-1d60-4f62-8c97-35000f70bf7a,,0,0,280.4545318765,267.7276166355,198.8525459195,1385.736477123,185.6852529885,164.108727878105,14553.6569463312,22459.26219,264226.614,1786.6343072145,328.7639644695,13761.8028125,1733.150436764,6831.9093882375,220.188845
9/1/2017,Virtual Machines,Standard_A1_v2 VM,US North Central,Compute Hours,ff59d3f4-f926-4c4e-a7d4-354ee5d24972,,0,0,0.046553735,0.044441145,0.033008305,0.23002377,0.030822615,0.02724104395,2.4158179375,3.7281,43.86,0.296570355,0.054572805,2.284375,0.28769236,1.134055125,0.03655
9/1/2017,Analysis Services,Tabular,USGov,Standard S0 Scale-Out,8ae19b34-bdc6-4ee7-a841-946962aed6a1,,0,0,0.66041345,0.63044415,0.46825735,3.2631279,0.43725105,0.3864427165,34.270905625,52.887,622.2,4.20716085,0.77417235,32.40625,4.0812172,16.08775875,0.5185
